ID,UPC,c__baseSku,brand,c__configurableProduct,c__fuelType,c__ignitionType,c__isDiscontinued,c__isSharedVariationProduct,c__isStepVariationProduct,manufacturerSKU,name__default,c__parentSku,c__productCategory,c__productTypeNonoperative,c__series,c__seriesNumber,c__sku,c__skuLP,c__skuNG,c__style,c__unitSku,c__ventType,variants,variationGroups,productSets
dvdb1mbl,720968969019,,Empire,,,,,TRUE,TRUE,DVDB1MBL,Empire Black Mission Rectangle Door Set | DVDB1MBL |,"DVD32FP30N, DVD32FP31N, DVD32FP33N, DVD32FP70N, DVD32FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Decorative Doors,Variation Product,,,DVDB1MBL,,,,,,,,
dvdb2cbl,720968969156,,Empire,,,,,TRUE,TRUE,DVDB2CBL,Empire Black Rectangle Door Set | DVDB2CBL |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Decorative Doors,Variation Product,,,DVDB2CBL,,,,,,,,
dvdb2mbl,720968969002,,Empire,,,,,TRUE,TRUE,DVDB2MBL,Empire Black Mission Rectangle Door Set | DVDB2MBL |,"DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Decorative Doors,Variation Product,,,DVDB2MBL,,,,,,,,
dvdb36cbl,720968969149,,Empire,,,,,TRUE,TRUE,DVDB36CBL,Empire Black Rectangle Door Set | DVDB36CBL |,"BVD36FP30FN, BVD36FP30LN, BVD36FP70FN, BVD36FP70LN, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN, DVX36FP31LN, DVX36FP71LN, DVX36FP91LN, OLL60FP12SN, OLL60SP12SN",Decorative Doors,Variation Product,,,DVDB36CBL,,,,,,,,
dvdb3cbl,720968969132,,Empire,,,,,TRUE,TRUE,DVDB3CBL,Empire Black Rectangle Door Set | DVDB3CBL |,"DVD42FP30N, DVD42FP31N, DVD42FP70N, DVD42FP71N, OLL60FP12SN, OLL60SP12SN",Decorative Doors,Variation Product,,,DVDB3CBL,,,,,,,,
dvdb3mbl,720968968999,,Empire,,,,,TRUE,TRUE,DVDB3MBL,Empire Black Mission Rectangle Door Set | DVDB3MBL |,"DVD42FP30N, DVD42FP31N, DVD42FP70N, DVD42FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Decorative Doors,Variation Product,,,DVDB3MBL,,,,,,,,
dvdb48cbl,720968969026,,Empire,,,,,TRUE,TRUE,DVDB48CBL,Empire Black Rectangle Door Set | DVDB48CBL |,"DVP48FP30N, DVP48FP31N, DVP48FP70N, DVP48FP71N, DVP48FP91N",Decorative Doors,Variation Product,,,DVDB48CBL,,,,,,,,
dvdb4cbl,720968969125,,Empire,,,,,TRUE,TRUE,DVDB4CBL,Empire Black Rectangle Door Set | DVDB4CBL |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Decorative Doors,Variation Product,,,DVDB4CBL,,,,,,,,
dvdb4mbl,720968968982,,Empire,,,,,TRUE,TRUE,DVDB4MBL,Empire Black Rectangle Mission Door Set | DVDB4MBL |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Decorative Doors,Variation Product,,,DVDB4MBL,,,,,,,,
dvf1bl,720968914279,,Empire,,,,,TRUE,TRUE,DVF1BL,Empire Black Steel Frame | DVF1BL |,"DVD32FP30N, DVD32FP31N, DVD32FP33N, DVD32FP70N, DVD32FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN, VFD32FB0F, VFD32FB0L, VFD32FB2MF, VFD32FB2ML",Trim Kits,Variation Product,,,DVF1BL,,,,,,,,
dvf1hp,720968914293,,Empire,,,,,TRUE,TRUE,DVF1HP,Empire Hammered Pewter Steel Frame | DVF1HP |,"DVD32FP30N, DVD32FP31N, DVD32FP33N, DVD32FP70N, DVD32FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN, VFD32FB0F, VFD32FB0L, VFD32FB2MF, VFD32FB2ML, VFP32BP20LN, VFP32BP21LN, VFP32FB0F, VFP32FB0L",Trim Kits,Variation Product,,,DVF1HP,,,,,,,,
dvf28hbl,720968965851,,Empire,,,,,TRUE,TRUE,DVF28HBL,Empire Black Lancaster Front | DVF28HBL |,"DVC28IN31N, DVC28IN71N, OLL60FP12SN, OLL60SP12SN",Decorative Fronts,Variation Product,,,DVF28HBL,,,,,,,,
dvf28hbz,720968965844,,Empire,,,,,TRUE,TRUE,DVF28HBZ,Empire Bronze Lancaster Front | DVF28HBZ |,"DVC28IN31N, DVC28IN71N, OLL60FP12SN, OLL60SP12SN",Decorative Fronts,Variation Product,,,DVF28HBZ,,,,,,,,
dvf2bl,720968914316,,Empire,,,,,TRUE,TRUE,DVF2BL,Empire Black Steel Frame | DVF2BL |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Trim Kits,Variation Product,,,DVF2BL,,,,,,,,
dvf2hp,720968914330,,Empire,,,,,TRUE,TRUE,DVF2HP,Empire Hammered Pewter Steel Frame | DVF2HP |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Trim Kits,Variation Product,,,DVF2HP,,,,,,,,
dvf36bl,720968917935,,Empire,,,,,TRUE,TRUE,DVF36BL,Empire Black Steel Frame | DVF36BL |,"BVD36FP30FN, BVD36FP30LN, BVD36FP70FN, BVD36FP70LN, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN, OLL60FP12SN, OLL60SP12SN, VFD36FB0F, VFD36FB0L, VFD36FB2MF, VFD36FB2ML",Trim Kits,Variation Product,,,DVF36BL,,,,,,,,
dvf36hp,720968917959,,Empire,,,,,TRUE,TRUE,DVF36HP,Empire Hammered Pewter Steel Frame | DVF36HP |,"BVD36FP30FN, BVD36FP30LN, BVD36FP70FN, BVD36FP70LN, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN, OLL60FP12SN, OLL60SP12SN, VFD36FB0F, VFD36FB0L, VFD36FB2MF, VFD36FB2ML, VFP36BP20LN, VFP36BP21LN, VFP36FB0F, VFP36FB0L, VFP36PB2EF, VFP36PB2EL, VFP36PP32EN, VFP36SB2EF, VFP36SB2EL, VFP36SP32EN",Trim Kits,Variation Product,,,DVF36HP,,,,,,,,
dvf36xkr,720968969699,,Empire,,,,,TRUE,TRUE,DVF36XKR,Empire Black Porcelain Floor | DVF36XKR |,"DVCX36FP30N, DVCX36FP70N, DVCX36FP91N, OLL60FP12SN, OLL60SP12SN",Interior Panels,Variation Product,,,DVF36XKR,,,,,,,,
dvf3bl,720968914354,,Empire,,,,,TRUE,TRUE,DVF3BL,Empire Black Steel Frame | DVF3BL |,"BVP42FP30FN, BVP42FP30LN, BVP42FP70FN, BVP42FP70LN, DVD42FP30N, DVD42FP31N, DVD42FP70N, DVD42FP71N, DVP42FP30N, DVP42FP31N, DVP42FP70N, DVP42FP71N, DVP42FP91N, DVX42FP31LN, DVX42FP71LN, DVX42FP91LN, OLL60FP12SN, OLL60SP12SN",Trim Kits,Variation Product,,,DVF3BL,,,,,,,,
dvf3hp,720968914378,,Empire,,,,,TRUE,TRUE,DVF3HP,Empire Hammered Pewter Steel Frame | DVF3HP |,"BVP42FP30FN, BVP42FP30LN, BVP42FP70FN, BVP42FP70LN, DVD42FP30N, DVD42FP31N, DVD42FP70N, DVD42FP71N, DVP42FP30N, DVP42FP31N, DVP42FP70N, DVP42FP71N, DVP42FP91N, DVX42FP31LN, DVX42FP71LN, DVX42FP91LN, OLL60FP12SN, OLL60SP12SN",Trim Kits,Variation Product,,,DVF3HP,,,,,,,,
dvf4bl,720968914392,,Empire,,,,,TRUE,TRUE,DVF4BL,Empire Black Steel Frame | DVF4BL |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP48FP30N, DVP48FP31N, DVP48FP70N, DVP48FP71N, DVP48FP91N",Trim Kits,Variation Product,,,DVF4BL,,,,,,,,
dvf4hp,720968914415,,Empire,,,,,TRUE,TRUE,DVF4HP,Empire Hammered Pewter Steel Frame | DVF4HP |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP48FP30N, DVP48FP31N, DVP48FP70N, DVP48FP71N, DVP48FP91N",Trim Kits,Variation Product,,,DVF4HP,,,,,,,,
dvfb22tbl,720968968180,,Empire,,,,,TRUE,TRUE,DVFB22TBL,Empire Black Barrier | DVFB22TBL |,"DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Safety Barriers,Variation Product,,,DVFB22TBL,,,,,,,,
dvfb32sbl,720968969330,,Empire,,,,,TRUE,TRUE,DVFB32SBL,Empire Black Barrier | DVFB32SBL |,"DVD32FP30N, DVD32FP31N, DVD32FP33N, DVD32FP70N, DVD32FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Safety Barriers,Variation Product,,,DVFB32SBL,,,,,,,,
dvfb36sbl,720968969323,,Empire,,,,,TRUE,TRUE,DVFB36SBL,Empire Black Barrier | DVFB36SBL |,"DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Safety Barriers,Variation Product,,,DVFB36SBL,,,,,,,,
dvfb36spbl,720968968173,,Empire,,,,,TRUE,TRUE,DVFB36SPBL,Empire Black Barrier | DVFB36SPBL |,"DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Safety Barriers,Variation Product,,,DVFB36SPBL,,,,,,,,
dvfb36tbl,720968969316,,Empire,,,,,TRUE,TRUE,DVFB36TBL,Empire Black Barrier | DVFB36TBL |,"DVP36FP30N, DVP36FP31N, DVP36FP70N, DVP36FP71N, DVP36FP91N, DVP36PP32EN, DVP36SP32EN",Safety Barriers,Variation Product,,,DVFB36TBL,,,,,,,,
dvfb42tbl,720968969309,,Empire,,,,,TRUE,TRUE,DVFB42TBL,Empire Black Barrier | DVFB42TBL |,"DVD42FP30N, DVD42FP31N, DVD42FP70N, DVD42FP71N, DVP42FP30N, DVP42FP31N, DVP42FP70N, DVP42FP71N, DVP42FP91N",Safety Barriers,Variation Product,,,DVFB42TBL,,,,,,,,
dvfb48tbl,720968969293,,Empire,,,,,TRUE,TRUE,DVFB48TBL,Empire Black Barrier | DVFB48TBL |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP48FP30N, DVP48FP31N, DVP48FP70N, DVP48FP71N, DVP48FP91N",Safety Barriers,Variation Product,,,DVFB48TBL,,,,,,,,
dvfq25rbl,720968968463,,Empire,,,,,TRUE,TRUE,DVFQ25RBL,Empire Black Eclipse Front with Barrier | DVFQ25RBL |,"DVL25FP32N, DVL25FP72N, DVL25IN33N, DVL25IN73N, OLL60FP12SN, OLL60SP12SN",Decorative Fronts,Variation Product,,,DVFQ25RBL,,,,,,,,
dvfq27bl,720968969118,,Empire,,,,,TRUE,TRUE,DVFQ27BL,Empire Black Barrier | DVFQ27BL |,"DVLL27FP92N, DVTL27FP90N",Safety Barriers,Variation Product,,,DVFQ27BL,,,,,,,,
dvfq33rbl,720968968340,,Empire,,,,,TRUE,TRUE,DVFQ33RBL,Empire Black Eclipse Front with Barrier | DVFQ33RBL |,"DVL33FP32N, DVL33FP72N, DVL33IN33N, DVL33IN73N, OLL60FP12SN, OLL60SP12SN",Decorative Fronts,Variation Product,,,DVFQ33RBL,,,,,,,,
dvfq36tbl,720968969255,,Empire,,,,,TRUE,TRUE,DVFQ36TBL,Empire Black Barrier | DVFQ36TBL |,"DVX36FP31LN, DVX36FP71LN, DVX36FP91LN",Safety Barriers,Variation Product,,,DVFQ36TBL,,,,,,,,
dvfq42tbl,720968969248,,Empire,,,,,TRUE,TRUE,DVFQ42TBL,Empire Black Barrier | DVFQ42TBL |,"DVX42FP31LN, DVX42FP71LN, DVX42FP91LN",Safety Barriers,Variation Product,,,DVFQ42TBL,,,,,,,,
dvg1abl,720968914439,,Empire,,,,,TRUE,TRUE,DVG1ABL,Empire Black Arch Louvers | DVG1ABL |,"DVD32FP, VFPA32",Louvers,Variation Product,,,DVG1ABL,,,,,,,,
dvg1ahp,720968914453,,Empire,,,,,TRUE,TRUE,DVG1AHP,Empire Hammered Pewter Arch Louvers | DVG1AHP |,"DVD32FP, VFPA32",Louvers,Variation Product,,,DVG1AHP,,,,,,,,
dvg1mbl,720968914514,,Empire,,,,,TRUE,TRUE,DVG1MBL,Empire Black Mission Louvers | DVG1MBL |,"DVD32FP, VFPA32",Louvers,Variation Product,,,DVG1MBL,,,,,,,,
dvg1mhp,720968914538,,Empire,,,,,TRUE,TRUE,DVG1MHP,Empire Hammered Pewter Mission Louvers | DVG1MHP |,"DVD32FP, VFPA32",Louvers,Variation Product,,,DVG1MHP,,,,,,,,
dvg22abl,720968987808,,Empire,,,,,TRUE,TRUE,DVG22ABL,Empire Black Arch 22 Louver | DVG22ABL |,"DVP36, VFP36",Louvers,Variation Product,,,DVG22ABL,,,,,,,,
dvg22mbl,720968987846,,Empire,,,,,TRUE,TRUE,DVG22MBL,Empire Black Mission 22 Louver | DVG22MBL |,"DVP36, VFP36",Louvers,Variation Product,,,DVG22MBL,,,,,,,,
dvg2abl,720968914552,,Empire,,,,,TRUE,TRUE,DVG2ABL,Empire Black Arch Louver | DVG2ABL |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Louvers,Variation Product,,,DVG2ABL,,,,,,,,
dvg2ahp,720968914576,,Empire,,,,,TRUE,TRUE,DVG2AHP,Empire Hammered Pewter Arch Louver | DVG2AHP |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Louvers,Variation Product,,,DVG2AHP,,,,,,,,
dvg2mbl,720968914637,,Empire,,,,,TRUE,TRUE,DVG2MBL,Empire Black Mission Louver | DVG2MBL |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Louvers,Variation Product,,,DVG2MBL,,,,,,,,
dvg2mhp,720968914651,,Empire,,,,,TRUE,TRUE,DVG2MHP,Empire Hammered Pewter Mission Louver | DVG2MHP |,"BVD34FP30FN, BVD34FP30LN, BVD34FP70FN, BVD34FP70LN, DVD36FP30N, DVD36FP31N, DVD36FP33N, DVD36FP70N, DVD36FP71N, OLL60FP12SN, OLL60SP12SN",Louvers,Variation Product,,,DVG2MHP,,,,,,,,
dvg3abl,720968914675,,Empire,,,,,TRUE,TRUE,DVG3ABL,Empire Black Arch Louvers | DVG3ABL |,"BVP42FP, DVD42FP, DVX42FP, DVP42FP",Louvers,Variation Product,,,DVG3ABL,,,,,,,,
dvg3ahp,720968914699,,Empire,,,,,TRUE,TRUE,DVG3AHP,Empire Hammered Pewter Arch Louvers | DVG3AHP |,"BVP42FP, DVD42FP, DVP42FP",Louvers,Variation Product,,,DVG3AHP,,,,,,,,
dvg3mbl,720968914750,,Empire,,,,,TRUE,TRUE,DVG3MBL,Empire Black Mission Louvers | DVG3MBL |,"BVP42FP, DVD42FP, DVX42FP, DVP42FP",Louvers,Variation Product,,,DVG3MBL,,,,,,,,
dvg3mhp,720968914774,,Empire,,,,,TRUE,TRUE,DVG3MHP,Empire Hammered Pewter Mission Louvers | DVG3MHP |,"DVD42FP, BVP42FP, DVP42FP",Louvers,Variation Product,,,DVG3MHP,,,,,,,,
dvg4abl,720968914804,,Empire,,,,,TRUE,TRUE,DVG4ABL,Empire Black Arch Louver | DVG4ABL |,"DVD48FP30N, DVD48FP31N, DVD48FP70N, DVD48FP71N, DVP48FP30N, DVP48FP31N, DVP48FP70N, DVP48FP71N, DVP48FP91N",Louvers,Variation Product,,,DVG4ABL,,,,,,,,
dvl25fp32n,720968980755,DVL25,Empire,TRUE,Gas,Electronic or Millivolt Ignition,,,,DVL25FP32N,Empire Loft Small Direct-Vent Gas Fireplace | DVL25FP,,Gas Fireplaces,Option Product,Loft,25,DVL25FP32N,,,Linear,,Direct-Vent,,,
dvl25fp32n-decorative-fronts,,,,,,,,,,,Empire Loft Small Dv Decorative Fronts,,,Variation Master,,,,,,,DVL25FP32N,,dvfq25rbl,,
dvl25fp32n-set,,,,,,,,,,,Empire Loft Small Dv Set,,,Product Set,,,,,,,,,,,dvl25fp32n;dvl25fp32n-decorative-fronts;dvl25fp32n-surrounds
dvl25fp32n-surrounds,,,,,,,,,,,Empire Loft Small Dv Surrounds,,,Variation Master,,,,,,,DVL25FP32N,,sq2562blss;ds25661bl;sq2562bl,,
dvl25in33n,720968980793,DVL25,Empire,TRUE,Gas,Electronic or Millivolt Ignition,,,,DVL25IN33N,Empire Loft Small Direct-Vent Gas Insert | DVL25IN,,Gas Inserts,Option Product,Loft,25,DVL25IN33N,,,Traditional,,Direct-Vent,,,
dvl25in33n-decorative-fronts,,,,,,,,,,,Empire Loft Small Decorative Fronts,,,Variation Master,,,,,,,DVL25IN33N,,ds2566bl;dfb25rhp;dfb25rbl,,
dvl25in33n-set,,,,,,,,,,,Empire Loft Small Set,,,Product Set,,,,,,,,,,,dvl25in33n;dvl25in33n-decorative-fronts;dvl25in33n-surrounds
dvl25in33n-surrounds,,,,,,,,,,,Empire Loft Small Surrounds,,,Variation Master,,,,,,,DVL25IN33N,,dfq25m4bl;dfq25m4blss,,
dvl33fp32n,720968980731,DVL33,Empire,TRUE,Gas,Electronic or Millivolt Ignition,,,,DVL33FP32N,Empire Loft Medium Direct-Vent Gas Fireplace | DVL33FP,,Gas Fireplaces,Option Product,Loft,33,DVL33FP32N,,,Linear,,Direct-Vent,,,
dvl33fp32n-decorative-fronts,,,,,,,,,,,Empire Loft Medium Dv Decorative Fronts,,,Variation Master,,,,,,,DVL33FP32N,,dvfq33rbl,,
dvl33fp32n-set,,,,,,,,,,,Empire Loft Medium Dv Set,,,Product Set,,,,,,,,,,,dvl33fp32n;dvl33fp32n-decorative-fronts;dvl33fp32n-surrounds
dvl33fp32n-surrounds,,,,,,,,,,,Empire Loft Medium Dv Surrounds,,,Variation Master,,,,,,,DVL33FP32N,,ds33661bl;sq3362bl;sq3362blss,,
dvl33in32n-decorative-fronts,,,,,,,,,,,Empire Loft Medium Decorative Fronts,,,Variation Master,,,,,,,DVL33IN32N,,dfb33rhp;ds3366bl;dfb33rbl,,
dvl33in32n-surrounds,,,,,,,,,,,Empire Loft Medium Surrounds,,,Variation Master,,,,,,,DVL33IN32N,,dfq33m4blss;dfq33m4bl,,
dvl33in33n,720968980779,DVL33,Empire,TRUE,Gas,Electronic or Millivolt Ignition,,,,DVL33IN33N,Empire Loft Medium Direct-Vent Gas Insert | DVL33IN,,Gas Inserts,Option Product,Loft,33,DVL33IN33N,,,Traditional,,Direct-Vent,,,
dvl33in33n-set,,,,,,,,,,,Empire Loft Medium Set,,,Product Set,,,,,,,,,,,dvl33in33n;dvl33in32n-decorative-fronts;dvl33in32n-surrounds
dvll27fp92n,720968971302,DVLL27,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL27FP92N,Empire Forest Hills 27 Portrait Style Contemporary Direct-Vent Gas Fireplace | DVLL27,,Gas Fireplaces,Option Product,Forest Hills,27,DVLL27FP92N,,,Portrait,,Direct-Vent,,,
dvll27fp92n-blowers,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Blowers,,,Variation Master,,,,,,,DVLL27FP92N,,fbb12,,
dvll27fp92n-decorative-fronts,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Decorative Fronts,,,Variation Master,,,,,,,DVLL27FP92N,,df27ctbl;df27ptbl,,
dvll27fp92n-glass-media-kits,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Glass Media Kits,,,Variation Master,,,,,,,DVLL27FP92N,,dg1buc;dg1bzr;dg1bcr;dg1bkp;dg1clf,,
dvll27fp92n-media-kits,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Media Kits,,,Variation Master,,,,,,,DVLL27FP92N,,dmc2pw;dmc2pk,,
dvll27fp92n-safety-barriers,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Safety Barriers,,,Variation Master,,,,,,,DVLL27FP92N,,dvfq27bl,,
dvll27fp92n-set,,,,,,,,,,,Empire Forest Hills 27 Portrait Style Contemporary Set,,,Product Set,,,,,,,,,,,dvll27fp92n;dvll27fp92n-blowers;dvll27fp92n-decorative-fronts;dvll27fp92n-glass-media-kits;dvll27fp92n-media-kits;dvll27fp92n-safety-barriers
dvll36bp92n,720968960559,DVLL36,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL36BP92N,Empire Boulevard 36 Direct-Vent Linear Gas Fireplace | DVLL36BP92,,Gas Fireplaces,Option Product,Boulevard,36,DVLL36BP92N,,,Linear,,Direct-Vent,,,
dvll36bp92n-interior-panels,,,,,,,,,,,Empire Boulevard 36 Linear Interior Panels,,,Variation Master,,,,,,,DVLL36BP92N,,vbp36lwr;vbp36lkr;vbp36lss,,
dvll36bp92n-light-kits,,,,,,,,,,,Empire Boulevard 36 Linear Light Kits,,,Variation Master,,,,,,,DVLL36BP92N,,lk5,,
dvll36bp92n-media-kits,,,,,,,,,,,Empire Boulevard 36 Linear Media Kits,,,Variation Master,,,,,,,DVLL36BP92N,,ls60shf,,
dvll36bp92n-set,,,,,,,,,,,Empire Boulevard 36 Linear Set,,,Product Set,,,,,,,,,,,dvll36bp92n;dvll36bp92n-interior-panels;dvll36bp92n-light-kits;dvll36bp92n-media-kits;dvll36bp92n-trim-kits
dvll36bp92n-trim-kits,,,,,,,,,,,Empire Boulevard 36 Linear Trim Kits,,,Variation Master,,,,,,,DVLL36BP92N,,df362vbl;df361vbl,,
dvll41fp92n,720968978127,DVLL41,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL41FP92N,Empire Boulevard 41 Direct-Vent Contemporary Linear Gas Fireplace | DVLL41,,Gas Fireplaces,Option Product,Boulevard,41,DVLL41FP92N,,,Linear,,Direct-Vent,,,
dvll41fp92n-blowers,,,,,,,,,,,Empire Boulevard 41 Contemporary Blowers,,,Variation Master,,,,,,,DVLL41FP92N,,fbb9,,
dvll41fp92n-set,,,,,,,,,,,Empire Boulevard 41 Contemporary Set,,,Product Set,,,,,,,,,,,dvll41fp92n;dvll41fp92n-blowers;dvll41fp92n-trim-kits
dvll41fp92n-trim-kits,,,,,,,,,,,Empire Boulevard 41 Contemporary Trim Kits,,,Variation Master,,,,,,,DVLL41FP92N,,dfq41whp;dfq41wbl;dfq414bl;dfq412bl,,
dvll48bp92n,720968965462,DVLL48,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL48BP92N,Empire Boulevard 48 Direct-Vent Linear Gas Fireplace | DVLL48BP92,,Gas Fireplaces,Option Product,Boulevard,48,DVLL48BP92N,,,Linear,,Direct-Vent,,,
dvll48bp92n-glass-media-kits,,,,,,,,,,,Empire Boulevard 48 Linear Glass Media Kits,,,Variation Master,,,,,,,DVLL48BP92N,,aff-platrf-10,,
dvll48bp92n-interior-panels,,,,,,,,,,,Empire Boulevard 48 Linear Interior Panels,,,Variation Master,,,,,,,DVLL48BP92N,,dvp48lkr;dvp48lpz,,
dvll48bp92n-set,,,,,,,,,,,Empire Boulevard 48 Linear Set,,,Product Set,,,,,,,,,,,dvll48bp92n;dvll48bp92n-glass-media-kits;dvll48bp92n-interior-panels;dvll48bp92n-trim-kits
dvll48bp92n-trim-kits,,,,,,,,,,,Empire Boulevard 48 Linear Trim Kits,,,Variation Master,,,,,,,DVLL48BP92N,,dff48lbzt;df482lblx;dff48lbl;df482lbzt;df482nb;df48hp;df48bl;dff48fpd,,
dvll48sp90n,720968964243,DVLL48,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL48SP90N,Empire Boulevard 48 Direct-Vent See Thru Linear Gas Fireplace | DVLL48SP90,,Gas Fireplaces,Option Product,Boulevard,48,DVLL48SP90N,,,See-Thru,,Direct-Vent,,,
dvll48sp90n-indoor-outdoor-kits,,,,,,,,,,,Empire Boulevard 48 See Thru Indoor Outdoor Kits,,,Variation Master,,,,,,,DVLL48SP90N,,dfed489ss,,
dvll48sp90n-interior-panels,,,,,,,,,,,Empire Boulevard 48 See Thru Interior Panels,,,Variation Master,,,,,,,DVLL48SP90N,,dvp48slg;dvp48slkr,,
dvll48sp90n-set,,,,,,,,,,,Empire Boulevard 48 See Thru Set,,,Product Set,,,,,,,,,,,dvll48sp90n;dvll48sp90n-indoor-outdoor-kits;dvll48sp90n-interior-panels
dvll60bp90n,720968967558,DVLL60,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL60BP90N,Empire Boulevard 60 Direct-Vent Linear Gas Fireplace | DVLL60BP90,,Gas Fireplaces,Option Product,Boulevard,60,DVLL60BP90N,,,Linear,,Direct-Vent,,,
dvll60bp90n-set,,,,,,,,,,,Empire Boulevard 60 Linear Direct-Vent Gas Fireplace Set,,,Product Set,,,,,,,,,,,dvll60bp90n
dvll72bp90n,720968964229,DVLL72,Empire,TRUE,Gas,Electronic Ignition,,,,DVLL72BP90N,Empire Boulevard 72 Direct-Vent Linear Gas Fireplace | DVLL72BP,,Gas Fireplaces,Option Product,Boulevard,72,DVLL72BP90N,,,Linear,,Direct-Vent,,,
dvll72bp90n-interior-panels,,,,,,,,,,,Empire Boulevard 72 Linear Interior Panels,,,Variation Master,,,,,,,DVLL72BP90N,,dvp72lpz;dvp72lkr,,
dvll72bp90n-media-kits,,,,,,,,,,,Empire Boulevard 72 Linear Media Kits,,,Variation Master,,,,,,,DVLL72BP90N,,ls72dc,,
dvll72bp90n-set,,,,,,,,,,,Empire Boulevard 72 Linear Set,,,Product Set,,,,,,,,,,,dvll72bp90n;dvll72bp90n-interior-panels;dvll72bp90n-media-kits;dvll72bp90n-trim-kits
dvll72bp90n-trim-kits,,,,,,,,,,,Empire Boulevard 72 Linear Trim Kits,,,Variation Master,,,,,,,DVLL72BP90N,,dff72lbl;df722lblx;dff72fpd;df72hp;df72bl,,
